HSC-ID,AKR_ID,specz,clss,Y,sum_y,y_pred,S11-L18,Z-N4,S9-L18,S9-L15,Ym-N4,I-N4,S11-L15,R-L18,I-L18,R-N4,fuzzy_dist,fuzzy_err
7.921819787358181e+16,132876,0.15,GAL,0,,,-0.5099999999999998,-0.19899999999999807,-0.8580000000000023,-0.604000000000001,-0.3629999999999996,-0.04299999999999926,-0.25599999999999845,2.0009999999999977,1.6699999999999982,0.28800000000000026,0.8775259546339131,0.7474150702006637
7.966650226498138e+16,132552,0.215,GAL,0,,,-0.19799999999999685,0.017999999999997133,-0.5619999999999976,-0.5519999999999996,-0.2140000000000022,0.34399999999999764,-0.18799999999999886,2.5950000000000024,2.025000000000002,0.913999999999998,0.953582392800994,0.6779911421271618
8.009832686684582e+16,43635,0.328,GAL,0,,,0.12000000000000098,0.17799999999999727,-0.20600000000000307,-0.18200000000000216,0.004999999999999004,0.5719999999999992,0.1440000000000019,3.3539999999999988,2.855999999999998,1.0700000000000005,0.928243285104544,0.579025117001106
7.96709217863098e+16,134511,0.14300000000000002,GAL,0,,,0.21499999999999986,-0.012999999999994571,-0.12199999999999987,-0.2030000000000012,-0.2199999999999953,0.3040000000000056,0.13399999999999854,2.9149999999999987,2.2940000000000005,0.9250000000000044,0.9495718352354569,0.7976366351900054
8.009818513291238e+16,41933,1.446,GAL,0,,,0.5459999999999994,2.6179999999999986,0.26200000000000045,-0.0589999999999975,2.4810000000000048,3.389,0.22500000000000145,5.4899999999999975,5.0089999999999995,3.869999999999997,0.5208155205926333,0.4844904064329335
7.967157462135829e+16,133141,0.325,GAL,0,,,0.8900000000000006,0.5730000000000004,0.5989999999999984,0.5279999999999987,0.9790000000000028,1.301000000000002,0.8190000000000008,3.998999999999999,3.2970000000000006,2.003,0.7896909509738824,0.8079763691583993
7.967075857755773e+16,134531,0.319,GAL,0,,,0.21599999999999756,0.09700000000000132,-0.017000000000003013,-0.40400000000000347,0.09100000000000108,0.6460000000000008,-0.17100000000000293,3.674999999999997,3.030999999999999,1.2899999999999991,0.8998343654907864,0.6779911421271618
7.967173783010506e+16,132898,0.08900000000000001,GAL,0,,,-0.09200000000000053,-0.2010000000000005,-0.6380000000000017,-0.5410000000000004,-0.4289999999999985,0.21499999999999986,0.0050000000000007825,2.5280000000000005,1.897999999999998,0.8450000000000024,0.9310830443660196,0.8906942409055504
7.967158321128869e+16,46565,0.252,GAL,0,,,1.0380000000000005,2.1079999999999965,0.6449999999999996,0.8679999999999986,1.8239999999999978,2.878,1.2609999999999992,5.142,4.268000000000002,3.751999999999999,0.5744688187694527,0.3515509696964406
8.009338335948531e+16,46166,1.513,GAL,0,,,0.7919999999999979,1.1089999999999982,0.5539999999999985,0.28699999999999903,1.1449999999999996,1.1049999999999969,0.5249999999999986,3.747,3.4879999999999995,1.3639999999999972,0.8044740808972726,0.3190546629386314
