RA,DEC,AKR_ID,HSC_ID,Gm,Gme,Rm,Rme,Im,Ime,Zm,Zme,Ym,Yme,N2m,N2me,N3m,N3me,N4m,N4me,S7m,S7me,S9m,S9me,S11m,S11me,L15m,L15me,L18m,L18me,L24m,L24me,sum_y,y_pred
269.6340942,66.71139529999999,116714,79671604686119777,22.721,0.001,22.254,0.003,22.047,0.004,21.964,0.006999999999999999,21.834,0.009000000000000001,20.219,0.08900000000000001,19.918,0.057,19.297,0.042,,,18.41,0.132,,,,,,,,,21,1
269.2356567,66.8224716,77822,79671604686132505,24.628,0.021,23.363000000000003,0.016,22.201,0.013,21.655,0.017,21.308000000000003,0.019,20.036,0.068,19.656,0.052000000000000005,19.381,0.055,,,,,,,,,,,,,21,1
271.2809753,66.5143433,64326,79671050635334373,21.246,0.001,20.651,0.001,20.349,0.001,20.196,0.002,20.096,0.002,19.879,0.08,19.975,0.076,19.732,0.069,,,,,18.847,0.122,,,,,,,21,1
271.34390260000004,66.60039520000001,41879,79671050635335913,23.127,0.002,22.618,0.004,22.145,0.005,21.617,0.006,21.455,0.008,20.581,0.08800000000000001,20.08,0.068,19.81,0.057,,,,,,,18.062,0.124,17.729,0.092,,,21,1
271.2502747,66.5388718,101945,79671050635336126,23.939,0.005,23.447,0.008,22.989,0.011,22.554,0.016,22.259,0.018000000000000002,20.432,0.08199999999999999,20.191,0.081,19.867,0.067,,,,,,,,,,,,,21,1
271.58502200000004,66.6097336,42460,79671050635342973,22.619,0.002,22.061,0.002,21.329,0.003,21.033,0.005,20.758000000000006,0.006,19.349,0.05,19.18,0.037000000000000005,19.003,0.034,,,,,,,17.838,0.124,17.257,0.068,,,21,1
271.3902893,66.60410309999999,130325,79671050635344629,22.731,0.003,21.897,0.003,21.523000000000003,0.006,21.277,0.009000000000000001,21.167,0.012,20.461,0.113,20.091,0.063,19.906,0.059,,,,,,,18.232,0.138,,,,,11,1
271.5097961,66.639122,118799,79671050635349972,23.236,0.002,22.698,0.004,22.187,0.005,22.145,0.01,22.02,0.012,19.416,0.054000000000000006,19.407,0.046,19.397,0.051,,,,,,,17.158,0.086,,,,,12,1
271.5389709,66.6624908,41841,79671050635354993,23.342,0.005,22.858,0.006999999999999999,22.377,0.011,21.697,0.012,21.507,0.017,20.244,0.108,20.037,0.083,19.818,0.07200000000000001,,,,,,,,,18.121,0.133,,,21,1
271.3883667,65.51754,42089,79671024865521079,22.285,0.005,21.749,0.004,21.047,0.008,20.358,0.009000000000000001,20.144,0.01,19.433,0.047,19.275,0.037000000000000005,18.894,0.029,,,,,,,,,17.386,0.09,,,19,1
269.9669495,66.6352005,133328,79671462952202263,20.961,0.001,20.601,0.001,20.439,0.001,20.434,0.001,20.527,0.002,19.949,0.079,19.833,0.056,19.5,0.041,18.372,0.073,17.394000000000002,0.073,18.138,0.07200000000000001,17.5,0.07,17.570999999999998,0.066,16.442,0.102,21,1
270.11419680000006,66.5833893,84473,79671462952202466,24.459,0.005,23.08,0.005,22.39,0.004,21.642,0.004,21.293000000000006,0.005,20.115,0.077,19.694000000000006,0.058,19.429,0.045,,,,,,,,,,,,,21,1
270.37994380000004,66.7101517,95854,79671329808210642,21.72,0.001,21.623,0.001,21.37,0.002,21.084,0.003,20.897,0.004,19.636,0.058,19.305,0.04,19.118,0.038,,,,,,,,,,,,,21,1
270.1820374,66.7494659,91756,79671329808213772,22.708,0.002,22.283,0.003,21.6,0.003,21.244,0.005,21.15,0.006999999999999999,19.782,0.07400000000000001,19.668,0.06,19.574,0.065,,,,,,,,,,,,,21,1
270.247345,66.7594223,35308,79671329808215953,20.259,0.001,20.026,0.001,19.885,0.001,19.781,0.001,19.783,0.001,19.69,0.064,19.322,0.04,18.916,0.029,17.961,0.06,17.032,0.046,17.578,0.056,,,,,,,21,1
270.6010437,66.7981491,133662,79671329808220499,19.376,0.001,19.143,0.001,18.695,0.001,18.165,0.001,18.283,0.001,17.340999999999998,0.014,17.289,0.012,17.299,0.01,17.244,0.035,16.025,0.022,16.495,0.028,16.191,0.032,16.275,0.029,16.198,0.08199999999999999,21,1
270.4679871,66.8057022,123843,79671329808221362,22.744,0.001,22.576,0.003,22.242,0.005,21.984,0.006999999999999999,21.706,0.008,20.557,0.124,20.111,0.075,19.902,0.055,,,18.396,0.129,,,,,,,,,21,1
270.5793457,66.8307114,133644,79671329808221457,24.093000000000004,0.005,23.461,0.008,22.94,0.009000000000000001,22.494,0.012,22.231,0.014,19.838,0.083,19.239,0.053,18.895,0.041,,,,,,,,,18.229,0.138,17.187,0.139,18,1
270.28140260000004,66.8017654,48055,79671329808224491,21.574,0.001,21.361,0.001,20.656,0.001,20.493,0.002,20.348,0.002,19.818,0.061,19.517,0.044,19.565,0.049,19.084,0.138,,,,,18.124,0.121,17.674,0.096,,,18,1
272.3392029,65.72987370000001,134696,79670758577553798,20.392,0.001,20.037,0.001,19.876,0.001,19.799,0.001,19.836,0.002,19.548,0.068,19.267,0.047,18.863,0.031,18.179,0.071,16.79,0.04,17.746,0.079,17.239,0.08900000000000001,17.493,0.083,16.95,0.125,21,1
272.40338130000004,65.7495346,45330,79670758577554829,22.445,0.002,21.823,0.003,21.284,0.004,21.057,0.006,20.963,0.01,20.525,0.092,20.363,0.076,20.253,0.071,,,,,18.762,0.135,17.498,0.101,17.819000000000006,0.107,,,21,1
272.4324646,65.7802429,129408,79670758577556908,22.673,0.004,22.128,0.005,21.767,0.006999999999999999,21.495,0.01,21.209,0.014,19.935,0.063,19.543,0.046,19.638,0.046,,,,,,,,,,,,,13,1
272.1032715,65.89877320000001,134544,79670758577565694,24.308000000000003,0.006999999999999999,23.077,0.006,21.98,0.005,21.34,0.005,21.038,0.006999999999999999,19.336,0.048,19.121,0.036000000000000004,18.709,0.032,17.747,0.051,16.559,0.034,17.089000000000002,0.048,16.546,0.047,16.48,0.04,16.242,0.087,15,1
272.1611023,65.85681149999999,81531,79670758577567959,24.157,0.009000000000000001,23.088,0.009000000000000001,22.714,0.013,22.271,0.015,21.891,0.02,20.513,0.107,19.77,0.064,19.526,0.048,,,,,,,,,,,,,21,1
272.3042603,65.9025116,134677,79670758577571942,23.285,0.005,22.845,0.006999999999999999,22.542,0.013,22.363000000000003,0.021,22.142,0.027000000000000003,20.302,0.106,19.931,0.079,19.742,0.063,,,,,,,18.042,0.123,17.217,0.059,16.736,0.07400000000000001,21,1
270.6127319,65.7068253,127137,79671304038415221,22.343000000000004,0.001,22.104,0.002,21.671,0.003,21.648000000000003,0.005,21.671,0.008,20.338,0.099,19.897,0.073,19.838,0.055,,,,,,,,,,,,,21,1
270.49188230000004,65.7014236,47826,79671304038419837,22.664,0.003,22.601,0.005,22.252,0.008,21.832,0.011,21.807,0.014,20.413,0.08800000000000001,19.823,0.051,19.683,0.047,,,,,,,,,18.219,0.085,,,21,1
269.9096985,65.97653199999999,133299,79671450067291881,20.133,0.001,19.803,0.001,19.679,0.001,19.414,0.001,19.46,0.001,19.606,0.055,19.455,0.043,18.922,0.03,18.108,0.06,17.099,0.047,17.588,0.069,17.262,0.077,17.323,0.055,17.192,0.134,21,1
269.9519653,66.0072098,48926,79671450067295039,24.402,0.01,23.954,0.014,23.182,0.014,22.733,0.02,22.577,0.028,20.091,0.094,19.826,0.071,19.76,0.053,,,,,,,17.49,0.079,17.917,0.112,,,15,1
269.8755798,65.9786606,85665,79671450067296086,23.656,0.005,23.172,0.006999999999999999,22.63300000000001,0.01,21.983,0.013,21.656,0.013,20.516,0.111,20.17,0.067,20.265,0.061,,,,,,,,,,,,,12,1
269.9030762,66.04300690000001,40877,79671450067305252,21.743,0.001,21.294,0.001,20.85,0.002,20.776,0.005,20.638,0.006,20.109,0.073,19.778,0.052000000000000005,19.723,0.07,,,,,18.448,0.134,,,,,,,21,1
269.9799805,66.0879822,133333,79671450067306922,22.302,0.001,21.695,0.002,21.402,0.002,21.078000000000007,0.003,20.784,0.004,18.927,0.039,18.465,0.024,18.395,0.022,17.912,0.053,17.144000000000002,0.049,17.453,0.051,16.695999999999998,0.057,16.61,0.038,16.351,0.08900000000000001,21,1
271.7019958,65.7054901,124830,79670891721557605,22.949,0.005,22.454,0.006,21.769,0.008,21.135,0.01,21.026,0.014,20.293,0.108,20.025,0.07200000000000001,20.013,0.08199999999999999,,,,,,,,,,,,,17,1
269.5450745,65.4846802,84683,79671574621352667,23.065,0.003,22.489,0.005,21.941,0.006,21.735,0.013,21.57,0.014,19.618,0.07,19.382,0.05,19.408,0.046,,,,,,,,,,,,,11,1
269.3907166,65.4674988,70198,79671574621353550,21.342,0.001,20.57,0.001,20.304,0.002,20.091,0.004,19.91,0.005,20.21,0.077,20.081,0.065,19.74,0.052000000000000005,,,,,,,,,,,,,21,1
272.0294495,66.20695500000001,134496,79670904606454556,19.145,0.001,18.989,0.001,18.938,0.001,18.769,0.001,18.733,0.001,18.761,0.032,18.878,0.029,18.574,0.026,17.441,0.049,16.428,0.031,16.695,0.034,16.211,0.034,16.118,0.03,16.305,0.077,21,1
271.8727722,66.25640870000001,134390,79670904606457032,21.999,0.001,20.648000000000003,0.001,19.94,0.001,19.414,0.001,19.162,0.001,17.858,0.018000000000000002,17.685,0.015,17.041,0.01,15.825,0.014,14.989,0.011,15.496,0.014,15.262,0.019,15.255,0.016,15.1,0.036000000000000004,21,1
271.62512210000006,66.23847959999999,42432,79670904606457311,23.23,0.006,22.567,0.005,22.077,0.011,21.391,0.011,21.069000000000006,0.014,19.912,0.086,19.642,0.049,19.57,0.049,,,,,,,,,18.544,0.14300000000000002,,,19,1
271.8119812,66.2718353,42372,79670904606462485,25.567,0.043,24.196,0.024,23.235,0.031,22.533,0.027000000000000003,21.933000000000003,0.031,20.213,0.095,19.876,0.064,19.687,0.047,,,,,,,17.875999999999994,0.112,18.204,0.12,,,11,1
270.88415530000003,65.9910507,43116,79671175189382979,23.442,0.005,22.911,0.006,22.299,0.009000000000000001,21.665,0.011,21.438,0.012,20.17,0.077,19.695,0.049,19.616,0.051,,,,,,,17.995,0.13,17.827,0.08900000000000001,,,20,1
271.0014954,66.06414029999999,97566,79671175189394631,22.147,0.001,21.458,0.002,21.11,0.002,21.029,0.004,20.83,0.006,20.239,0.096,19.966,0.066,19.935,0.063,,,,,,,,,,,,,18,1
271.06271360000005,66.0458832,118112,79671175189395417,22.007,0.002,21.852,0.003,21.603,0.005,21.085,0.006,20.908,0.008,20.023,0.066,19.683,0.047,19.918,0.054000000000000006,,,,,,,,,,,,,21,1
272.1144714,66.2952652,123072,79670771462455720,21.587,0.001,21.243,0.001,21.125,0.002,21.042,0.004,20.904,0.006,19.952,0.064,20.158,0.062,19.692,0.058,19.06,0.141,18.874,0.161,,,,,,,,,21,1
272.2818909,66.35308839999999,121675,79670771462460733,23.564,0.008,22.906,0.008,22.291,0.012,21.813,0.018000000000000002,21.289,0.016,20.032,0.09,19.976,0.075,19.843,0.063,,,,,,,,,,,,,20,1
272.1604004,66.3990326,117967,79670771462467480,21.969,0.001,21.418000000000006,0.001,21.386,0.003,21.383000000000006,0.004,21.404,0.009000000000000001,19.787,0.061,19.488,0.052000000000000005,19.562,0.052000000000000005,,,,,,,17.952,0.128,,,,,19,1
272.4304504,66.44271850000001,119460,79670771462474539,24.659,0.015,24.022,0.016,23.384,0.022,22.874,0.033,22.408,0.035,20.697,0.134,20.319000000000006,0.095,20.21,0.08199999999999999,,,,,,,,,,,,,21,1
270.0933228,66.164978,133401,79671454362258077,21.952,0.001,21.62,0.002,21.067,0.002,20.651,0.002,20.499,0.003,19.675,0.055,19.04,0.032,19.002,0.03,18.551,0.106,17.617,0.095,18.0,0.108,16.521,0.05,16.528,0.052000000000000005,16.583,0.104,19,1
269.7988892,66.2714539,89090,79671454362270822,23.52,0.003,22.674,0.004,22.262,0.005,21.949,0.008,21.934,0.012,19.751,0.068,19.538,0.049,19.313,0.043,,,,,,,,,,,,,21,1
272.6523132,66.72530359999999,103704,79670642613443859,21.673,0.001,21.447,0.001,21.159,0.002,21.176,0.004,21.05,0.006,19.768,0.099,19.577,0.068,19.518,0.062,,,,,,,,,,,,,21,1
272.6012878,66.7389374,77992,79670642613444705,22.951,0.004,22.093000000000004,0.005,21.593000000000004,0.006,21.061,0.008,20.845,0.01,20.575,0.094,20.147,0.068,19.945,0.077,,,,,,,,,,,,,11,1
272.6729736,66.7555313,43686,79670642613445335,22.675,0.003,22.217,0.004,21.788,0.005,21.445,0.006999999999999999,21.236,0.009000000000000001,20.007,0.067,19.657,0.051,19.755,0.063,,,,,,,,,18.521,0.134,,,16,1
272.6342163,66.77548979999999,103449,79670642613446626,22.961,0.005,22.364,0.006,21.885,0.01,21.467,0.016,20.958,0.014,20.535,0.118,20.561,0.08199999999999999,20.111,0.08900000000000001,,,,,,,,,,,,,21,1
270.15679930000005,66.68722530000001,91385,79671467247155936,23.599,0.003,23.004,0.005,22.261,0.004,21.776,0.006,21.597,0.006999999999999999,20.437,0.115,20.177,0.086,19.877,0.083,,,,,,,,,,,,,21,1
270.04177860000004,66.6999741,115965,79671467247160932,21.768,0.001,21.824,0.002,21.511,0.002,21.381,0.003,21.292,0.005,19.072,0.053,19.092,0.044,18.957,0.042,18.995,0.128,17.827,0.112,,,,,,,,,21,1
269.8373718,66.68006899999999,40650,79671467247162333,21.328000000000007,0.001,21.157,0.001,21.012,0.002,20.612,0.002,20.781,0.003,20.379,0.098,20.017,0.064,19.71,0.048,18.73,0.086,17.479,0.08199999999999999,18.159,0.098,,,,,,,21,1
269.8398743,66.709137,88968,79671467247163849,26.533,0.044,24.906,0.029,23.867,0.023,23.422,0.029,23.09,0.033,20.539,0.086,19.928,0.057,19.739,0.049,,,,,,,,,,,,,16,1
270.1012268,66.7288055,84434,79671467247168428,22.873,0.002,22.421,0.003,21.56900000000001,0.002,21.031,0.003,20.845,0.004,19.713,0.07,19.314,0.05,19.334,0.048,,,,,,,,,,,,,15,1
272.1561584,66.9250946,45539,79670784347374363,21.949,0.001,21.041,0.001,20.712,0.001,20.317,0.002,20.351,0.003,19.271,0.048,19.211,0.041,19.057,0.053,,,17.975,0.095,18.07,0.103,,,18.086,0.17800000000000002,,,21,1
269.4172668,65.5502472,46557,79671578916308080,23.50800000000001,0.004,22.869,0.006,22.575,0.009000000000000001,22.071,0.012,21.748,0.012,19.496,0.077,19.33,0.06,19.196,0.049,,,,,,,18.488,0.158,17.866,0.11,,,21,1
269.3469849,65.6240158,68887,79671578916318363,25.767,0.044,24.548,0.034,23.996,0.046,23.708,0.078,23.43,0.08199999999999999,20.367,0.111,20.221,0.09,19.925,0.079,,,,,,,,,,,,,19,1
269.4759216,65.7032318,80368,79671578916327385,23.574,0.006999999999999999,23.04,0.01,22.424,0.012,22.041,0.019,21.905,0.025,20.505,0.121,20.256,0.087,19.611,0.069,,,,,,,,,,,,,21,1
272.1798706,65.9345016,45467,79670762872521728,24.662,0.011,23.65,0.011,22.815,0.01,22.345,0.012,21.905,0.015,20.566,0.124,19.793,0.067,19.536,0.043,18.719,0.128,18.61,0.1,,,17.605999999999995,0.108,17.509,0.094,,,21,1
272.4648438,65.9590988,134776,79670762872525626,20.922,0.001,21.109,0.001,20.548,0.002,20.29,0.003,20.102,0.004,19.097,0.04,18.739,0.027000000000000003,18.732,0.027000000000000003,18.285,0.065,17.798,0.068,18.287,0.095,17.377,0.076,17.524,0.065,16.669,0.111,21,1
269.4186096,66.9086838,133049,79671608981077369,22.75,0.001,22.22300000000001,0.003,21.896,0.003,21.736,0.005,21.549,0.006,20.137,0.09,20.007,0.068,19.742,0.061,18.845,0.121,17.942999999999994,0.079,18.066,0.08800000000000001,17.236,0.091,17.162,0.053,16.749000000000002,0.114,21,1
269.5878296,66.9196091,83615,79671608981084073,21.50800000000001,0.001,20.946,0.001,20.639,0.001,20.23,0.002,20.403,0.003,20.122,0.099,20.209,0.086,19.778,0.075,,,,,,,,,,,,,21,1
272.0639954,66.6631622,44886,79670917491341274,21.704,0.001,21.161,0.001,20.565,0.001,20.409,0.002,20.348,0.003,19.662,0.061,19.414,0.042,18.924,0.032,18.332,0.104,17.995,0.103,,,,,17.736,0.08900000000000001,,,21,1
271.8513794,66.7966461,117834,79670917491342009,22.248,0.002,21.481,0.002,21.128,0.003,20.755,0.004,20.748,0.006,20.063,0.066,19.845,0.059,19.816,0.059,,,17.205,0.078,,,,,,,,,18,1
271.93927,66.66660309999999,134439,79670917491352666,23.261,0.003,22.667,0.004,21.987,0.004,21.258000000000006,0.005,21.048,0.006,19.626,0.07,19.305,0.047,19.191,0.039,18.163,0.08199999999999999,17.324,0.07200000000000001,17.366,0.056,16.627,0.043,16.679000000000002,0.039,15.993,0.07200000000000001,15,1
272.0326538,66.7224426,121414,79670917491356763,22.349,0.002,21.554,0.002,21.338,0.003,21.025,0.005,21.018,0.008,20.105,0.101,20.152,0.066,20.013,0.06,,,,,,,,,,,,,15,1
272.0429688,66.789711,134503,79670917491357223,20.701,0.001,20.628,0.001,20.197,0.001,19.774,0.001,19.835,0.002,19.423,0.051,19.323,0.041,18.868,0.028,18.051,0.058,16.666,0.045,17.468,0.053,17.017,0.054000000000000006,16.500999999999998,0.055,16.601,0.108,21,1
272.06176760000005,66.7787552,120259,79670917491357463,23.779,0.009000000000000001,23.102,0.01,22.503,0.013,22.047,0.02,21.627,0.021,19.907,0.063,19.567,0.049,19.324,0.043,,,,,,,,,,,,,21,1
270.2271423,65.7342453,91204,79671308333363857,21.96,0.001,21.561,0.002,21.034,0.002,20.912,0.004,20.772,0.005,19.543,0.058,19.296,0.04,19.33,0.053,,,,,,,,,,,,,21,1
270.35098270000003,65.8013382,96016,79671308333368257,23.243,0.004,22.654,0.005,22.022,0.006,21.836,0.011,21.59,0.014,19.079,0.066,19.293,0.053,18.957,0.043,,,,,,,,,,,,,16,1
270.4205017,65.8642731,133566,79671308333385034,24.378,0.006,23.137,0.006,22.312,0.005,21.913,0.006999999999999999,21.615,0.008,19.98,0.083,19.376,0.05,19.183,0.036000000000000004,18.949,0.094,18.216,0.078,18.759,0.128,17.223,0.07200000000000001,17.144000000000002,0.052000000000000005,16.982,0.108,12,1
269.2566223,65.65016170000001,132948,79671716355272624,20.506,0.001,20.259,0.001,20.064,0.001,19.909,0.002,19.424,0.001,18.883,0.037000000000000005,18.767,0.03,18.764,0.028,18.689,0.094,17.456,0.075,17.672,0.067,17.304000000000002,0.087,16.840999999999998,0.058,16.7,0.114,21,1
270.2069092,65.6319962,92757,79671441477365343,22.789,0.002,22.423,0.005,22.299,0.006999999999999999,22.169,0.012,22.02,0.015,20.116,0.094,19.566,0.071,19.542,0.073,,,,,,,,,,,,,21,1
269.8819275,65.7226105,85164,79671441477373860,23.4,0.005,22.923,0.006999999999999999,22.573,0.011,22.318,0.021,22.015,0.023,20.394,0.113,20.088,0.07200000000000001,19.906,0.052000000000000005,,,,,,,,,,,,,21,1
270.49743650000005,66.9271622,47949,79671334103179730,21.042,0.001,21.035,0.001,20.922,0.002,20.575,0.002,20.536,0.003,19.008,0.042,18.621,0.028,18.696,0.035,,,18.281,0.121,18.671,0.135,17.682000000000006,0.105,18.406,0.146,,,21,1
270.2291565,66.9124603,133466,79671334103181107,20.647,0.001,19.799,0.001,19.275,0.001,18.799,0.001,18.784,0.001,18.061,0.021,17.965999999999994,0.017,17.692,0.014,16.651,0.024,15.285,0.014,15.564,0.015,14.88,0.014,14.685,0.011,14.182,0.019,14,1
270.3016663,66.92250820000001,133500,79671334103183986,22.896,0.002,21.986,0.002,21.364,0.002,20.923,0.003,20.674,0.003,20.787,0.124,20.305,0.083,19.77,0.066,18.219,0.087,17.173,0.067,17.757,0.08800000000000001,16.45,0.057,16.508,0.047,16.445,0.096,14,1
270.48382569999995,66.9316483,47793,79671334103184046,21.28,0.001,20.986,0.001,20.543000000000006,0.001,20.44,0.002,20.314,0.002,19.421,0.064,19.608,0.065,19.269,0.047,18.0,0.078,17.123,0.054000000000000006,17.500999999999998,0.063,17.586,0.096,17.683,0.096,,,21,1
270.5672913,66.5398407,127008,79671325513233404,23.655,0.004,23.202,0.006,22.608,0.008,22.044,0.01,21.919,0.013,19.92,0.087,19.488,0.052000000000000005,19.363,0.047,,,,,,,,,,,,,21,1
270.2262268,66.5423355,123839,79671325513240032,22.321,0.001,21.93,0.002,21.637,0.002,21.452,0.003,21.216,0.004,19.454,0.057,19.188,0.038,19.011,0.037000000000000005,19.174,0.153,18.206,0.085,,,,,,,,,21,1
270.3548279,66.572197,91571,79671325513249575,23.894,0.004,22.855,0.004,21.7,0.003,21.327,0.004,21.091,0.006,19.71,0.057,19.501,0.044,19.216,0.043,,,,,,,,,,,,,13,1
271.0595398,65.91455079999999,129399,79671170894429194,24.59800000000001,0.01,23.961,0.016,23.317,0.014,22.897,0.022,22.496,0.021,20.7,0.134,19.987,0.076,19.875,0.068,,,,,,,,,,,,,21,1
269.1782837,66.4664383,68547,79671733535151749,24.749,0.011,24.147,0.016,23.37,0.018000000000000002,22.916,0.021,22.643,0.024,20.336,0.114,19.885,0.075,19.763,0.064,,,,,,,,,,,,,12,1
272.6990967,65.840477,43897,79676118696750246,21.033,0.001,20.925,0.001,20.677,0.002,20.392,0.002,20.193,0.003,20.169,0.085,20.034,0.064,19.573,0.063,18.944000000000006,0.141,17.762,0.119,17.84,0.097,,,18.427,0.14300000000000002,,,21,1
272.8317566,65.89329529999999,129478,79676118696758018,22.32,0.002,21.763,0.003,21.779,0.005,21.732,0.006999999999999999,21.479,0.011,19.689,0.078,19.442,0.046,19.418,0.055,,,,,,,,,,,,,21,1
272.763031,66.5875473,43811,79676135876620734,20.589,0.001,20.323,0.001,20.143,0.001,19.907,0.002,19.816,0.002,19.211,0.056,19.036,0.046,19.045,0.038,17.832,0.07,16.81,0.065,17.476,0.065,17.488,0.069,17.407,0.092,,,21,1
272.7017822,66.8052521,103865,79676140171563886,23.19400000000001,0.004,23.117,0.006999999999999999,22.573,0.01,22.321,0.017,21.864,0.019,20.404,0.115,20.23,0.075,20.124,0.061,,,,,,,,,,,,,21,1
272.75021360000005,66.71384429999999,43830,79676140171576818,22.843000000000004,0.005,22.614,0.006,22.114,0.01,21.506,0.011,21.323,0.015,19.971,0.068,19.606,0.048,19.529,0.046,,,,,,,17.735,0.08199999999999999,18.431,0.115,,,21,1
272.7558289,66.8058624,43839,79676140171593427,21.513,0.001,20.838,0.001,20.838,0.002,20.609,0.002,20.42,0.004,19.352,0.046,18.861,0.03,18.649,0.026,,,17.844,0.068,,,18.026,0.093,16.667,0.059,,,21,1
272.6888733,66.8248596,43849,79676140171594744,22.85,0.003,22.672,0.006,21.962,0.006,21.511,0.008,21.433000000000003,0.012,19.874,0.087,19.651,0.059,19.528,0.049,,,17.709,0.105,,,16.98,0.061,16.847,0.056,,,21,1
273.1231995,66.1723175,78433,79675989847730568,21.416,0.002,20.679,0.002,20.583,0.004,20.492,0.006999999999999999,20.069000000000006,0.01,19.084,0.041,18.894,0.032,18.89,0.031,,,,,,,,,,,,,19,1
273.1157227,66.3512115,44377,79675994142684460,21.01,0.001,20.781,0.001,20.779,0.002,20.781,0.004,20.705,0.006,19.631,0.081,19.418,0.061,19.116,0.047,18.741,0.117,17.48,0.071,18.304,0.122,17.851,0.128,18.098,0.124,,,21,1
272.875885,66.3071747,44636,79675994142689944,22.44400000000001,0.002,22.152,0.003,21.76,0.004,21.42,0.005,21.128,0.008,20.038,0.07,19.701,0.049,19.631,0.046,,,,,,,18.062,0.109,17.896,0.102,,,21,1
272.9498901,66.337059,44545,79675994142692009,21.568,0.001,20.881,0.001,20.676,0.002,20.473,0.003,20.318,0.004,20.557,0.104,20.337,0.078,20.101,0.07200000000000001,19.031,0.132,,,,,,,18.694000000000006,0.12,,,21,1
272.9291992,66.36518860000001,44568,79675994142695755,23.825,0.006999999999999999,22.99,0.006999999999999999,22.301,0.01,21.926,0.013,21.404,0.016,19.657,0.086,19.231,0.038,18.768,0.026,18.219,0.07,17.657,0.061,17.76,0.078,17.680999999999994,0.086,17.793,0.07,,,20,1
272.8336487,66.4404526,134985,79675994142703692,21.969,0.001,21.718000000000004,0.002,21.544,0.003,21.382,0.005,21.312,0.009000000000000001,20.27,0.1,19.908,0.068,19.478,0.053,,,18.759,0.161,18.783,0.142,,,17.820999999999994,0.099,17.109,0.132,21,1
273.2762146,66.4545746,33562,79675994142704520,21.173,0.001,20.995,0.001,20.691,0.002,20.646,0.003,20.539,0.005,19.568,0.066,19.639,0.048,19.464,0.047,,,17.816,0.106,18.378,0.119,,,,,,,21,1
273.1969299,66.4544907,123210,79675994142704635,21.79,0.001,21.591,0.002,21.35,0.003,21.301,0.005,21.187,0.009000000000000001,20.587,0.111,20.091,0.066,19.949,0.059,,,18.434,0.135,,,,,,,,,21,1
273.0345764,66.4615402,117592,79675994142706222,21.943,0.001,21.902,0.003,21.744,0.005,21.799,0.008,21.68,0.017,19.979,0.102,19.527,0.045,19.311,0.038,19.034,0.13699999999999998,18.407,0.13,,,,,,,,,21,1
272.8251953,66.4988403,78112,79675998437657721,24.446,0.014,23.756,0.015,23.012,0.022,22.442,0.025,22.03,0.029,20.451,0.121,20.199,0.07,19.811,0.071,,,,,,,,,,,,,21,1
273.0253296,66.65651700000001,128752,79675998437669239,24.954,0.022,23.93,0.017,22.852,0.018000000000000002,22.322,0.02,22.163,0.029,20.223,0.075,20.03,0.059,19.764,0.066,,,,,,,,,,,,,12,1
272.94665530000003,66.6415253,44547,79675998437672521,22.544,0.002,22.136,0.003,21.555,0.005,21.227,0.006999999999999999,21.263,0.013,19.691,0.077,19.372,0.053,19.426,0.066,,,,,,,17.259,0.098,17.072,0.081,,,20,1
273.1619873,66.6886215,118556,79676002732621763,23.204,0.01,22.664,0.008,22.136,0.019,21.478,0.019,21.238000000000003,0.027000000000000003,20.37,0.12,20.109,0.097,19.854,0.077,,,,,,,17.284000000000002,0.102,,,,,21,1
273.1470642,66.7526627,76557,79676002732629047,23.465,0.011,22.802,0.006,22.146,0.019,21.65,0.023,21.369,0.026,20.132,0.091,19.789,0.052000000000000005,19.581,0.053,,,,,,,,,,,,,21,1
273.4182434,66.4624786,76412,79675856703743144,21.934,0.003,21.453000000000007,0.003,20.926,0.005,20.715,0.008,20.521,0.012,20.072,0.08800000000000001,19.948,0.059,19.686,0.052000000000000005,,,,,,,,,,,,,21,1
272.9048462,66.865036,118038,79676007027584844,26.188,0.053,24.48,0.025,23.762,0.039,23.261,0.05,22.912,0.056,19.536,0.052000000000000005,19.344,0.04,19.099,0.049,,,,,,,,,,,,,19,1
272.85845950000004,66.9358368,131931,79676007027588826,25.728,0.044,24.062,0.023,22.905,0.016,22.094,0.018000000000000002,21.852,0.021,19.632,0.066,19.478,0.045,19.126,0.036000000000000004,,,,,,,,,,,,,14,1
273.02313230000004,65.9737701,65359,79675985552758296,21.787,0.001,21.485,0.002,21.189,0.003,20.951,0.004,20.769,0.006999999999999999,19.511,0.073,19.168,0.039,19.119,0.034,17.792,0.081,,,,,,,,,,,21,1
272.6906128,66.3605652,103836,79676131581649782,21.968000000000004,0.002,21.299,0.002,20.816,0.003,20.635,0.006,20.613000000000003,0.009000000000000001,20.17,0.099,20.177,0.08800000000000001,20.088,0.07400000000000001,,,,,,,,,,,,,18,1
272.7744751,66.3967514,104824,79676131581654239,22.487,0.002,22.044,0.003,21.986,0.005,21.905,0.008,21.794,0.015,19.986,0.098,19.863,0.065,19.736,0.063,,,,,,,,,,,,,21,1
269.5660095,67.3629761,69042,80093245920547416,23.79,0.006999999999999999,22.863000000000003,0.011,22.334,0.01,21.754,0.012,21.51,0.014,20.392,0.099,20.213,0.081,19.712,0.065,,,,,,,,,,,,,11,1
